treebank	n	D	Drla	Dmin
ind	16	30	85	25
ind	24	58	191.667	41
ind	35	69	408	59
ind	16	31	85	23
ind	12	19	47.6667	17
ind	20	44	133	33
ind	15	28	74.6667	22
ind	21	37	146.667	31
ind	13	30	56	19
ind	14	26	65	20
ind	16	35	85	25
ind	13	31	56	22
ind	17	37	96	28
ind	13	25	56	20
ind	8	12	21	9
ind	47	128	736	97
ind	15	36	74.6667	26
ind	10	23	33	13
ind	28	97	261	46
ind	6	8	11.6667	7
ind	28	65	261	54
ind	21	49	146.667	33
ind	11	16	40	14
ind	14	28	65	21
ind	11	24	40	15
ind	8	16	21	8
ind	11	21	40	15
ind	21	56	146.667	37
ind	9	15	26.6667	12
ind	6	11	11.6667	9
ind	14	22	65	18
ind	21	48	146.667	36
ind	8	12	21	10
ind	7	9	16	9
ind	10	17	33	16
ind	15	36	74.6667	24
ind	8	16	21	9
ind	28	69	261	52
ind	28	68	261	48
ind	20	32	133	27
ind	7	11	16	8
ind	5	5	8	4
ind	11	19	40	14
ind	14	29	65	21
ind	23	54	176	39
ind	9	13	26.6667	12
ind	33	78	362.667	58
ind	11	27	40	16
ind	13	17	56	17
ind	12	27	47.6667	16
ind	39	115	506.667	81
ind	23	50	176	40
ind	32	87	341	69
ind	12	27	47.6667	16
ind	13	23	56	19
ind	15	30	74.6667	27
ind	9	12	26.6667	11
ind	14	26	65	21
ind	17	56	96	27
ind	12	19	47.6667	17
ind	18	38	107.667	26
ind	25	50	208	38
ind	13	22	56	17
ind	18	36	107.667	31
ind	12	18	47.6667	17
ind	12	29	47.6667	15
ind	11	17	40	16
ind	20	61	133	34
ind	13	26	56	19
ind	15	23	74.6667	21
ind	15	23	74.6667	23
ind	24	59	191.667	43
ind	13	27	56	18
ind	9	13	26.6667	11
ind	16	39	85	27
ind	21	48	146.667	32
ind	19	35	120	29
ind	5	5	8	5
ind	28	55	261	45
ind	17	31	96	28
ind	14	26	65	20
ind	17	43	96	30
ind	13	24	56	22
ind	6	9	11.6667	6
ind	17	29	96	23
ind	11	17	40	14
ind	10	12	33	11
ind	17	37	96	29
ind	12	24	47.6667	18
ind	29	64	280	51
ind	26	70	225	41
ind	17	32	96	27
ind	29	58	280	51
ind	19	36	120	30
ind	16	31	85	23
ind	14	25	65	20
ind	20	37	133	30
ind	22	44	161	35
ind	17	30	96	26
ind	21	47	146.667	37
ind	12	19	47.6667	19
ind	19	39	120	28
ind	23	63	176	35
ind	10	22	33	13
ind	27	59	242.667	49
ind	8	19	21	11
ind	19	37	120	30
ind	6	7	11.6667	6
ind	8	12	21	10
ind	12	20	47.6667	18
ind	11	27	40	14
ind	20	42	133	30
ind	11	20	40	16
ind	20	43	133	33
ind	10	13	33	13
ind	13	28	56	17
ind	20	46	133	36
ind	14	36	65	19
ind	28	76	261	50
ind	11	29	40	15
ind	26	53	225	44
ind	19	39	120	29
ind	15	26	74.6667	24
ind	26	79	225	48
ind	16	37	85	25
ind	11	17	40	17
ind	20	42	133	35
ind	23	68	176	37
ind	8	11	21	9
ind	13	22	56	20
ind	21	64	146.667	33
ind	21	46	146.667	36
ind	24	53	191.667	46
ind	15	44	74.6667	22
ind	12	18	47.6667	15
ind	16	31	85	23
ind	8	9	21	9
ind	16	33	85	23
ind	14	27	65	22
ind	15	34	74.6667	22
ind	8	11	21	9
ind	8	15	21	9
ind	13	22	56	18
ind	8	12	21	9
ind	24	51	191.667	41
ind	13	30	56	21
ind	17	31	96	26
ind	17	35	96	27
ind	15	28	74.6667	22
ind	17	41	96	26
ind	5	6	8	5
ind	8	14	21	9
ind	13	27	56	18
ind	23	47	176	38
ind	17	36	96	30
ind	10	16	33	13
ind	8	14	21	9
ind	11	18	40	16
ind	11	17	40	15
ind	18	37	107.667	25
ind	20	42	133	34
ind	18	43	107.667	27
ind	17	32	96	24
ind	14	31	65	20
ind	10	18	33	14
ind	11	17	40	14
ind	14	32	65	21
ind	8	11	21	9
ind	8	12	21	10
ind	27	51	242.667	47
ind	20	42	133	33
ind	16	36	85	24
ind	16	30	85	23
ind	10	14	33	12
ind	18	33	107.667	29
ind	4	4	5	3
ind	19	39	120	35
ind	27	60	242.667	41
ind	10	15	33	12
ind	10	17	33	13
ind	18	28	107.667	26
ind	25	46	208	44
ind	23	61	176	44
ind	14	28	65	23
ind	12	19	47.6667	17
ind	17	27	96	25
ind	20	40	133	31
ind	9	19	26.6667	12
ind	33	68	362.667	60
ind	19	38	120	31
ind	16	27	85	24
ind	14	42	65	21
ind	19	40	120	31
ind	13	20	56	18
ind	19	40	120	30
ind	18	42	107.667	30
ind	16	39	85	26
ind	17	37	96	27
ind	19	33	120	29
ind	24	58	191.667	47
ind	25	48	208	39
ind	19	40	120	31
ind	24	48	191.667	39
ind	13	30	56	19
ind	17	29	96	24
ind	19	35	120	30
ind	19	37	120	31
ind	32	71	341	58
ind	19	39	120	34
ind	18	36	107.667	28
ind	18	33	107.667	27
ind	10	17	33	15
ind	17	33	96	24
ind	16	29	85	24
ind	18	32	107.667	29
ind	19	47	120	27
ind	18	33	107.667	31
ind	21	43	146.667	36
ind	18	33	107.667	28
ind	33	95	362.667	63
ind	19	39	120	33
ind	32	112	341	60
ind	17	34	96	26
ind	16	27	85	24
ind	26	71	225	50
ind	18	38	107.667	27
ind	25	41	208	38
ind	17	35	96	25
ind	18	40	107.667	26
ind	21	39	146.667	34
ind	13	26	56	19
ind	18	29	107.667	26
ind	23	64	176	37
ind	24	69	191.667	43
ind	14	28	65	19
ind	29	59	280	52
ind	27	67	242.667	47
ind	16	27	85	24
ind	24	50	191.667	38
ind	12	17	47.6667	16
ind	11	16	40	15
ind	25	50	208	40
ind	20	38	133	34
ind	30	88	299.667	57
ind	20	35	133	30
ind	18	31	107.667	29
ind	36	96	431.667	66
ind	27	51	242.667	44
ind	19	34	120	30
ind	16	30	85	22
ind	45	148	674.667	86
ind	24	48	191.667	41
ita	35	84	408	68
ita	16	41	85	26
ita	39	121	506.667	75
ita	31	84	320	53
ita	13	24	56	21
ita	11	26	40	15
ita	9	15	26.6667	12
ita	40	107	533	84
ita	23	49	176	42
ita	10	30	33	16
ita	27	64	242.667	47
ita	30	92	299.667	52
ita	31	108	320	56
ita	24	65	191.667	39
ita	23	76	176	39
ita	15	30	74.6667	25
ita	13	23	56	20
ita	44	146	645	96
ita	13	31	56	23
ita	25	69	208	42
ita	18	34	107.667	27
ita	14	28	65	22
ita	29	87	280	53
ita	13	22	56	18
ita	12	23	47.6667	17
ita	17	39	96	29
ita	35	102	408	59
ita	33	87	362.667	60
ita	13	46	56	21
ita	38	114	481	71
ita	39	98	506.667	75
ita	20	36	133	30
ita	18	29	107.667	27
ita	37	101	456	71
ita	21	52	146.667	37
ita	24	52	191.667	42
ita	25	62	208	44
ita	6	15	11.6667	9
ita	14	20	65	18
ita	18	41	107.667	29
ita	20	47	133	35
ita	9	15	26.6667	12
ita	24	51	191.667	39
ita	42	119	587.667	79
ita	37	80	456	65
ita	38	90	481	72
ita	18	41	107.667	31
ita	37	131	456	64
ita	33	95	362.667	55
ita	44	123	645	83
ita	20	50	133	35
ita	30	83	299.667	59
ita	18	37	107.667	30
ita	31	64	320	55
ita	17	42	96	29
ita	41	111	560	78
ita	51	131	866.667	110
ita	15	23	74.6667	20
ita	24	66	191.667	37
ita	21	52	146.667	39
ita	22	58	161	42
ita	12	26	47.6667	17
ita	13	24	56	20
ita	23	64	176	42
ita	16	31	85	25
ita	6	6	11.6667	6
ita	19	51	120	32
ita	21	50	146.667	36
ita	10	19	33	15
ita	34	93	385	62
ita	27	57	242.667	49
ita	28	71	261	56
ita	28	98	261	55
ita	38	89	481	68
ita	15	27	74.6667	24
ita	25	52	208	44
ita	29	69	280	54
ita	19	36	120	30
ita	31	71	320	55
ita	23	57	176	47
ita	13	22	56	18
ita	28	81	261	53
ita	38	107	481	74
ita	15	39	74.6667	24
ita	43	101	616	79
ita	26	63	225	50
ita	26	90	225	51
ita	27	52	242.667	44
ita	29	54	280	44
ita	25	58	208	52
ita	18	59	107.667	30
ita	39	96	506.667	76
ita	31	84	320	55
ita	28	70	261	50
ita	40	121	533	74
ita	13	27	56	21
ita	21	61	146.667	41
ita	31	82	320	62
ita	23	50	176	39
ita	19	54	120	35
ita	42	109	587.667	81
ita	31	66	320	53
ita	37	90	456	70
ita	16	31	85	26
ita	35	97	408	68
ita	29	73	280	50
ita	44	115	645	77
ita	36	101	431.667	76
ita	38	108	481	72
ita	34	85	385	60
ita	13	26	56	20
ita	18	29	107.667	28
ita	27	56	242.667	44
ita	8	12	21	10
ita	33	76	362.667	55
ita	35	97	408	60
ita	27	97	242.667	48
ita	32	62	341	54
ita	11	27	40	16
ita	20	44	133	31
ita	13	22	56	18
ita	41	120	560	81
ita	25	50	208	42
ita	17	33	96	26
ita	3	3	2.66667	2
ita	26	62	225	48
ita	17	38	96	27
ita	30	55	299.667	49
ita	14	27	65	23
ita	22	53	161	37
ita	15	27	74.6667	20
ita	20	52	133	32
ita	26	80	225	57
ita	10	22	33	17
ita	20	44	133	33
ita	6	8	11.6667	6
ita	25	72	208	52
ita	40	105	533	72
ita	27	65	242.667	48
ita	19	48	120	32
ita	25	51	208	44
ita	33	92	362.667	61
ita	25	66	208	44
ita	29	61	280	51
ita	21	65	146.667	32
ita	21	54	146.667	36
ita	22	53	161	34
ita	11	14	40	13
ita	5	9	8	5
ita	21	41	146.667	34
ita	25	68	208	46
ita	27	64	242.667	46
ita	24	58	191.667	41
ita	15	27	74.6667	21
ita	22	54	161	41
ita	32	69	341	52
ita	19	44	120	32
ita	39	83	506.667	69
ita	10	19	33	12
ita	11	22	40	14
ita	15	28	74.6667	21
ita	34	82	385	66
ita	26	63	225	49
ita	14	30	65	19
ita	21	49	146.667	31
ita	23	54	176	40
ita	19	42	120	30
ita	13	31	56	21
ita	11	17	40	14
ita	17	53	96	30
ita	4	4	5	3
ita	27	69	242.667	48
ita	16	39	85	27
ita	10	21	33	13
ita	25	57	208	46
ita	9	13	26.6667	12
ita	17	43	96	28
ita	10	23	33	14
ita	18	40	107.667	31
ita	11	24	40	17
ita	14	35	65	25
ita	14	25	65	23
ita	23	72	176	38
ita	18	41	107.667	26
ita	19	33	120	29
ita	29	67	280	51
ita	7	10	16	8
ita	6	12	11.6667	7
ita	23	41	176	37
ita	17	50	96	28
ita	31	67	320	50
ita	30	70	299.667	54
ita	29	75	280	64
ita	8	16	21	11
ita	23	51	176	38
ita	25	42	208	37
ita	32	100	341	64
ita	23	51	176	37
ita	10	15	33	13
ita	19	36	120	32
ita	32	80	341	62
ita	14	32	65	23
ita	37	83	456	68
ita	28	79	261	52
ita	15	27	74.6667	23
ita	16	32	85	25
ita	21	39	146.667	32
ita	15	28	74.6667	23
ita	7	13	16	10
ita	11	21	40	17
ita	17	34	96	27
ita	29	63	280	51
ita	5	8	8	5
ita	19	60	120	30
ita	13	37	56	18
ita	11	20	40	15
ita	18	35	107.667	27
ita	27	61	242.667	47
ita	23	55	176	45
ita	24	61	191.667	43
ita	28	77	261	46
ita	38	88	481	68
ita	5	6	8	5
ita	9	15	26.6667	12
ita	35	86	408	65
ita	28	80	261	51
ita	22	46	161	39
ita	24	59	191.667	44
ita	10	15	33	13
ita	4	4	5	3
ita	23	68	176	43
ita	25	61	208	47
ita	7	11	16	8
ita	9	21	26.6667	13
ita	23	44	176	34
ita	20	49	133	33
ita	19	36	120	30
ita	28	61	261	45
ita	12	19	47.6667	17
ita	7	13	16	7
ita	6	9	11.6667	7
ita	32	91	341	60
ita	40	146	533	88
ita	28	70	261	51
ita	19	32	120	31
ita	21	50	146.667	35
ita	18	48	107.667	28
ita	13	22	56	18
ita	22	61	161	42
ita	8	12	21	10
ita	26	82	225	42
ita	11	18	40	16
ita	20	43	133	37
ita	17	37	96	29
ita	11	23	40	17
ita	19	31	120	28
ita	15	34	74.6667	23
ita	42	106	587.667	81
ita	27	64	242.667	50
ita	27	56	242.667	50
ita	20	51	133	36
ita	26	69	225	51
ita	29	98	280	53
ita	25	62	208	44
ita	19	36	120	30
ita	26	63	225	48
ita	9	17	26.6667	12
ita	25	53	208	39
ita	14	24	65	22
ita	25	57	208	40
ita	17	35	96	29
ita	29	74	280	55
ita	21	44	146.667	37
ita	20	43	133	30
ita	8	10	21	9
ita	40	97	533	76
ita	14	41	65	22
ita	26	91	225	48
ita	30	70	299.667	55
ita	4	4	5	4
ita	18	36	107.667	30
ita	27	68	242.667	50
ita	20	44	133	32
ita	14	28	65	22
ita	16	39	85	26
ita	14	27	65	21
ita	6	11	11.6667	7
ita	14	31	65	20
ita	16	31	85	25
ita	22	48	161	40
ita	23	44	176	40
ita	10	15	33	13
ita	8	16	21	10
ita	28	79	261	52
ita	15	30	74.6667	22
ita	7	9	16	8
ita	16	37	85	24
ita	6	7	11.6667	7
ita	26	91	225	51
ita	20	51	133	35
ita	12	22	47.6667	15
ita	11	22	40	17
ita	23	61	176	36
ita	19	37	120	34
ita	15	34	74.6667	26
ita	33	83	362.667	64
ita	6	11	11.6667	7
ita	15	31	74.6667	25
ita	19	37	120	30
ita	21	43	146.667	37
ita	11	21	40	17
ita	17	32	96	28
ita	16	36	85	24
ita	11	19	40	16
ita	22	53	161	38
ita	16	34	85	24
ita	10	19	33	15
ita	26	64	225	49
ita	22	56	161	35
ita	32	75	341	58
ita	8	12	21	10
ita	30	70	299.667	57
ita	14	24	65	21
ita	21	69	146.667	33
ita	17	45	96	33
ita	18	33	107.667	28
ita	19	33	120	28
ita	24	64	191.667	48
ita	28	64	261	50
ita	29	63	280	52
ita	19	52	120	31
ita	24	59	191.667	38
ita	23	59	176	40
ita	15	31	74.6667	23
ita	17	38	96	26
ita	19	45	120	33
ita	11	16	40	15
ita	23	63	176	40
ita	17	32	96	26
ita	12	19	47.6667	17
ita	20	41	133	35
ita	24	51	191.667	40
ita	22	56	161	40
ita	29	61	280	48
ita	29	77	280	47
ita	22	61	161	39
ita	23	70	176	40
ita	21	46	146.667	36
ita	26	64	225	44
ita	22	46	161	33
ita	20	58	133	36
ita	21	56	146.667	34
ita	10	16	33	13
ita	11	29	40	18
ita	18	33	107.667	27
ita	35	86	408	64
ita	13	28	56	17
ita	19	36	120	31
ita	23	54	176	40
ita	14	24	65	20
ita	12	20	47.6667	18
ita	20	51	133	34
ita	18	30	107.667	27
ita	10	17	33	14
ita	30	76	299.667	52
ita	7	10	16	9
ita	13	25	56	19
ita	18	40	107.667	28
ita	11	23	40	17
ita	18	37	107.667	30
ita	19	50	120	33
ita	25	56	208	40
ita	23	47	176	41
ita	16	33	85	23
ita	10	19	33	13
ita	15	30	74.6667	24
ita	15	24	74.6667	23
ita	19	43	120	31
ita	39	109	506.667	76
ita	18	35	107.667	25
ita	15	30	74.6667	23
ita	32	86	341	71
ita	13	22	56	18
ita	14	34	65	19
ita	18	36	107.667	31
ita	16	32	85	25
ita	25	50	208	38
ita	25	51	208	44
ita	18	29	107.667	25
ita	16	30	85	22
ita	18	39	107.667	31
ita	15	26	74.6667	23
ita	33	88	362.667	64
ita	25	60	208	47
ita	25	62	208	46
ita	30	64	299.667	53
ita	22	44	161	38
ita	16	29	85	24
ita	18	31	107.667	27
ita	16	27	85	23
ita	39	120	506.667	80
ita	20	44	133	31
ita	34	79	385	62
ita	19	45	120	33
ita	22	55	161	39
ita	19	37	120	32
ita	21	47	146.667	39
ita	44	105	645	76
ita	40	113	533	84
ita	32	79	341	59
ita	22	46	161	41
ita	56	215	1045	115
ita	27	61	242.667	47
ita	16	35	85	24
ita	20	39	133	31
ita	38	115	481	75
ita	36	98	431.667	66
ita	28	71	261	52
ita	23	53	176	41
ita	30	80	299.667	61
ita	15	27	74.6667	24
ita	12	22	47.6667	19
ita	19	42	120	32
ita	16	30	85	23
ita	35	103	408	67
ita	24	62	191.667	44
ita	37	135	456	70
ita	32	91	341	62
ita	9	13	26.6667	11
ita	18	42	107.667	27
ita	38	116	481	69
ita	16	35	85	26
ita	24	65	191.667	44
ita	15	24	74.6667	22
ita	15	29	74.6667	23
ita	27	57	242.667	46
ita	16	35	85	24
ita	19	41	120	32
ita	18	40	107.667	29
ita	29	72	280	52
ita	13	23	56	19
ita	37	94	456	74
ita	15	33	74.6667	22
ita	23	46	176	37
ita	59	163	1160	136
ita	8	14	21	10
ita	25	67	208	45
ita	7	15	16	9
ita	16	27	85	23
ita	11	33	40	18
ita	7	8	16	8
ita	8	18	21	10
ita	17	31	96	25
ita	19	41	120	29
ita	32	76	341	59
ita	28	70	261	52
ita	18	41	107.667	28
ita	44	141	645	96
ita	16	28	85	25
ita	21	45	146.667	36
ita	11	18	40	15
ita	22	53	161	37
ita	27	65	242.667	47
ita	16	27	85	24
ita	20	45	133	34
ita	31	89	320	65
ita	20	44	133	35
ita	15	26	74.6667	22
ita	31	72	320	58
ita	18	39	107.667	30
ita	27	58	242.667	45
ita	32	82	341	60
ita	20	50	133	31
ita	14	25	65	20
ita	24	53	191.667	44
ita	19	45	120	28
ita	19	36	120	30
ita	28	48	261	43
ita	23	52	176	40
ita	20	49	133	37
ita	32	76	341	62
ita	45	131	674.667	96
ita	14	33	65	21
ita	44	113	645	88
ita	41	100	560	79
ita	23	62	176	43
ita	17	42	96	29
ita	21	45	146.667	32
ita	18	37	107.667	32
ita	40	97	533	79
ita	26	75	225	48
ita	23	50	176	41
ita	18	41	107.667	33
ita	16	29	85	26
ita	23	62	176	46
ita	35	81	408	67
ita	19	44	120	33
ita	14	31	65	20
ita	19	42	120	29
ita	42	170	587.667	96
ita	20	39	133	32
ita	13	22	56	19
ita	24	67	191.667	41
ita	18	60	107.667	31
ita	35	94	408	71
ita	27	57	242.667	49
ita	18	38	107.667	26
ita	20	42	133	35
ita	18	48	107.667	29
ita	27	78	242.667	57
ita	24	62	191.667	45
ita	20	53	133	38
ita	35	102	408	72
ita	9	14	26.6667	11
ita	22	49	161	37
ita	25	55	208	44
ita	13	27	56	22
ita	12	28	47.6667	19
ita	17	34	96	30
ita	28	56	261	48
ita	21	41	146.667	32
ita	23	50	176	42
ita	34	78	385	59
ita	20	42	133	34
ita	24	66	191.667	44
ita	40	107	533	71
ita	24	55	191.667	41
ita	10	16	33	13
ita	51	158	866.667	108
ita	30	75	299.667	59
ita	20	41	133	35
ita	24	55	191.667	44
ita	30	71	299.667	56
ita	30	74	299.667	56
ita	22	59	161	39
ita	35	90	408	67
ita	20	43	133	30
ita	21	44	146.667	34
ita	16	35	85	22
ita	13	20	56	18
ita	29	64	280	54
ita	6	9	11.6667	7
ita	22	53	161	37
ita	20	37	133	35
ita	34	85	385	62
ita	32	78	341	62
ita	35	83	408	63
ita	17	29	96	26
ita	26	61	225	48
ita	17	37	96	26
ita	8	11	21	10
ita	8	12	21	10
ita	13	26	56	22
ita	40	108	533	81
ita	13	45	56	21
ita	20	48	133	39
ita	17	33	96	27
ita	28	75	261	48
ita	27	58	242.667	45
ita	17	44	96	26
ita	19	40	120	34
ita	9	17	26.6667	13
ita	24	52	191.667	39
ita	41	100	560	74
ita	60	212	1199.67	135
ita	25	63	208	39
ita	49	141	800	90
ita	16	28	85	26
ita	20	37	133	32
ita	33	76	362.667	59
ita	19	46	120	34
ita	12	20	47.6667	16
ita	21	39	146.667	35
ita	27	85	242.667	50
ita	31	85	320	62
ita	16	35	85	26
ita	11	22	40	16
ita	17	41	96	28
ita	37	86	456	66
ita	27	56	242.667	45
ita	7	12	16	8
ita	12	23	47.6667	19
ita	21	49	146.667	33
ita	24	45	191.667	40
ita	10	17	33	14
ita	25	65	208	47
ita	9	17	26.6667	12
ita	17	40	96	30
ita	26	56	225	48
ita	12	19	47.6667	17
ita	23	48	176	40
ita	14	31	65	20
ita	13	27	56	19
ita	35	82	408	64
ita	25	60	208	45
ita	23	50	176	37
ita	21	38	146.667	33
ita	25	75	208	45
ita	28	77	261	52
ita	16	30	85	26
ita	15	32	74.6667	23
ita	13	19	56	17
ita	21	43	146.667	38
ita	23	50	176	38
ita	27	68	242.667	51
ita	31	75	320	63
ita	15	25	74.6667	21
ita	31	66	320	54
ita	25	67	208	45
ita	31	90	320	71
ita	30	78	299.667	58
ita	21	47	146.667	35
ita	22	47	161	42
ita	17	34	96	25
ita	23	62	176	42
ita	25	62	208	45
ita	15	33	74.6667	22
ita	20	53	133	38
ita	38	112	481	69
ita	16	29	85	24
ita	30	78	299.667	57
ita	37	85	456	71
ita	21	40	146.667	31
ita	22	42	161	37
ita	24	52	191.667	39
ita	21	51	146.667	34
ita	32	87	341	55
ita	25	64	208	53
ita	37	108	456	77
ita	25	70	208	47
ita	35	110	408	75
ita	44	118	645	89
ita	13	20	56	18
ita	29	74	280	58
ita	14	27	65	21
ita	23	58	176	39
ita	13	25	56	19
ita	17	37	96	28
ita	19	35	120	29
ita	33	76	362.667	61
ita	19	31	120	28
ita	20	34	133	32
ita	10	21	33	15
ita	12	22	47.6667	18
ita	17	33	96	27
ita	18	38	107.667	29
ita	14	27	65	23
ita	13	24	56	23
ita	15	29	74.6667	23
ita	22	47	161	41
ita	23	42	176	37
ita	17	35	96	29
ita	16	32	85	25
ita	31	63	320	55
ita	22	46	161	40
ita	18	39	107.667	29
ita	17	30	96	29
ita	10	15	33	14
ita	25	66	208	44
ita	5	5	8	4
ita	9	16	26.6667	12
ita	31	105	320	59
ita	12	24	47.6667	18
ita	15	25	74.6667	20
ita	11	18	40	16
ita	23	46	176	37
ita	23	52	176	38
ita	23	49	176	41
ita	25	56	208	49
ita	31	83	320	59
ita	31	91	320	66
ita	35	82	408	65
ita	38	107	481	82
ita	24	45	191.667	42
ita	29	86	280	59
ita	21	44	146.667	35
ita	22	57	161	39
ita	11	16	40	15
ita	29	74	280	50
ita	16	42	85	26
ita	21	66	146.667	36
ita	24	52	191.667	43
ita	13	25	56	19
ita	9	19	26.6667	13
ita	13	28	56	21
ita	40	105	533	80
ita	24	55	191.667	42
ita	20	52	133	37
ita	25	58	208	45
ita	29	75	280	59
ita	17	35	96	28
ita	8	14	21	10
ita	28	64	261	52
ita	29	63	280	46
ita	20	58	133	39
ita	34	83	385	64
ita	28	62	261	48
ita	25	59	208	46
ita	11	22	40	18
ita	31	77	320	61
ita	13	27	56	18
ita	16	24	85	23
ita	24	56	191.667	45
ita	23	53	176	40
ita	19	41	120	32
ita	43	111	616	81
ita	14	24	65	22
ita	18	38	107.667	27
ita	21	43	146.667	31
ita	23	66	176	40
ita	35	74	408	59
ita	21	49	146.667	38
ita	10	18	33	13
ita	17	34	96	26
ita	29	60	280	52
ita	37	83	456	66
ita	15	26	74.6667	23
ita	22	55	161	36
ita	24	44	191.667	38
ita	20	45	133	33
ita	16	40	85	25
ita	8	12	21	10
ita	34	77	385	59
ita	7	12	16	7
ita	14	29	65	23
ita	22	42	161	37
ita	23	44	176	36
ita	12	26	47.6667	20
ita	33	79	362.667	58
ita	26	81	225	49
ita	24	57	191.667	42
ita	19	39	120	33
ita	22	47	161	32
ita	14	27	65	23
ita	25	68	208	48
ita	32	75	341	59
ita	19	45	120	34
ita	15	22	74.6667	21
ita	17	39	96	27
ita	28	67	261	53
ita	24	49	191.667	39
ita	13	21	56	18
ita	31	85	320	59
ita	18	53	107.667	40
ita	31	84	320	59
ita	46	139	705	105
ita	15	25	74.6667	22
ita	17	32	96	30
ita	23	57	176	40
ita	17	34	96	27
ita	36	77	431.667	60
ita	11	20	40	14
ita	16	49	85	28
ita	16	35	85	25
ita	13	31	56	23
ita	23	58	176	42
ita	17	41	96	30
ita	14	25	65	21
ita	53	159	936	119
ita	16	35	85	27
ita	14	25	65	21
ita	37	137	456	74
ita	6	9	11.6667	7
ita	27	58	242.667	48
ita	23	48	176	40
ita	13	24	56	18
ita	13	36	56	18
ita	13	35	56	19
ita	10	21	33	13
ita	12	27	47.6667	18
ita	30	77	299.667	55
ita	10	15	33	13
ita	8	16	21	12
ita	14	25	65	20
ita	22	48	161	40
ita	7	13	16	10
ita	4	6	5	4
ita	12	18	47.6667	16
ita	16	34	85	27
ita	13	33	56	20
ita	22	49	161	40
ita	37	88	456	62
ita	28	54	261	47
ita	8	19	21	11
ita	9	15	26.6667	11
ita	15	31	74.6667	24
ita	15	31	74.6667	21
ita	34	99	385	68
ita	16	31	85	23
ita	37	84	456	65
ita	10	17	33	13
ita	20	42	133	34
ita	13	25	56	19
ita	43	134	616	98
ita	30	72	299.667	54
ita	34	83	385	65
ita	17	46	96	26
ita	14	26	65	20
ita	17	38	96	28
ita	7	10	16	8
ita	16	37	85	25
ita	21	78	146.667	39
ita	15	30	74.6667	22
ita	26	64	225	42
ita	32	86	341	53
ita	18	31	107.667	28
ita	22	48	161	38
ita	17	32	96	28
ita	19	57	120	33
ita	13	22	56	18
ita	31	108	320	59
ita	18	36	107.667	30
ita	19	35	120	31
ita	19	37	120	32
ita	33	88	362.667	60
ita	17	45	96	26
ita	10	17	33	15
ita	18	43	107.667	29
ita	22	51	161	34
ita	26	61	225	44
ita	7	10	16	8
ita	30	61	299.667	51
ita	25	51	208	42
ita	13	22	56	18
ita	14	43	65	25
ita	10	21	33	14
ita	8	12	21	10
ita	18	33	107.667	31
ita	19	37	120	32
ita	8	10	21	9
ita	21	48	146.667	38
ita	13	37	56	24
ita	31	76	320	62
ita	24	49	191.667	40
ita	22	51	161	38
ita	26	53	225	45
ita	20	45	133	34
ita	19	39	120	28
ita	14	25	65	21
ita	26	48	225	39
ita	21	43	146.667	30
ita	23	45	176	39
ita	20	43	133	36
ita	14	32	65	21
ita	21	52	146.667	35
ita	30	94	299.667	52
ita	9	13	26.6667	11
ita	33	83	362.667	68
ita	10	21	33	16
ita	24	61	191.667	44
ita	6	7	11.6667	6
ita	13	28	56	22
ita	21	46	146.667	35
ita	10	20	33	13
ita	19	42	120	30
ita	12	24	47.6667	19
ita	20	49	133	38
ita	7	11	16	9
ita	19	39	120	31
ita	26	67	225	48
ita	22	66	161	38
ita	26	68	225	51
ita	9	32	26.6667	12
ita	31	84	320	62
ita	22	49	161	37
ita	16	38	85	29
ita	23	52	176	42
ita	17	42	96	28
ita	16	34	85	26
ita	25	56	208	49
ita	27	74	242.667	50
ita	8	10	21	10
ita	14	23	65	21
ita	22	65	161	38
ita	27	63	242.667	50
ita	29	66	280	56
ita	19	47	120	30
ita	15	25	74.6667	21
ita	20	46	133	33
ita	13	22	56	18
ita	21	52	146.667	37
ita	13	25	56	17
ita	21	44	146.667	37
ita	8	12	21	12
ita	14	40	65	23
ita	21	49	146.667	39
ita	15	43	74.6667	28
ita	29	62	280	54
ita	16	39	85	25
ita	22	46	161	37
ita	20	45	133	34
ita	23	50	176	39
ita	22	56	161	34
ita	6	9	11.6667	7
ita	14	37	65	21
ita	20	43	133	30
ita	33	70	362.667	57
ita	19	45	120	33
ita	11	18	40	15
ita	7	11	16	10
ita	13	24	56	21
ita	14	32	65	23
ita	23	53	176	39
ita	23	52	176	39
ita	22	62	161	38
ita	23	52	176	33
ita	22	57	161	39
ita	15	28	74.6667	23
ita	9	18	26.6667	13
ita	20	51	133	36
ita	9	13	26.6667	11
ita	6	9	11.6667	7
ita	27	63	242.667	49
ita	24	59	191.667	42
ita	17	39	96	26
ita	20	40	133	29
ita	15	27	74.6667	23
ita	22	58	161	39
ita	4	3	5	3
ita	29	67	280	58
ita	34	71	385	57
ita	14	26	65	21
ita	12	22	47.6667	19
ita	19	35	120	28
ita	30	70	299.667	56
ita	24	61	191.667	43
ita	23	48	176	39
ita	17	31	96	26
ita	22	37	161	36
ita	23	45	176	41
ita	12	20	47.6667	18
ita	36	86	431.667	73
ita	20	45	133	34
ita	20	48	133	37
ita	14	24	65	20
ita	21	49	146.667	36
ita	16	29	85	25
ita	23	57	176	38
ita	18	40	107.667	30
ita	19	44	120	35
ita	20	43	133	34
ita	20	35	133	31
ita	29	76	280	58
