treebank	n	D	Drla	Dmin
jpn	14	40	65	18
jpn	26	63	225	39
jpn	17	39	96	25
jpn	28	47	261	35
jpn	16	37	85	21
jpn	34	109	385	62
jpn	26	70	225	32
jpn	29	67	280	39
jpn	12	21	47.6667	12
jpn	44	136	645	85
jpn	24	48	191.667	36
jpn	39	116	506.667	59
jpn	36	116	431.667	64
jpn	10	12	33	11
jpn	27	66	242.667	35
jpn	30	92	299.667	53
jpn	28	76	261	39
jpn	14	19	65	15
jpn	23	66	176	29
jpn	18	48	107.667	22
jpn	15	36	74.6667	20
jpn	18	33	107.667	21
jpn	15	36	74.6667	19
jpn	27	75	242.667	35
jpn	29	66	280	42
jpn	15	38	74.6667	18
jpn	14	32	65	17
jpn	31	70	320	48
jpn	17	42	96	22
jpn	13	20	56	15
jpn	19	39	120	23
jpn	11	20	40	12
jpn	26	57	225	44
jpn	18	47	107.667	21
jpn	18	57	107.667	25
jpn	23	58	176	35
jpn	33	89	362.667	49
jpn	22	50	161	32
jpn	21	61	146.667	27
jpn	32	106	341	54
jpn	16	42	85	22
jpn	15	32	74.6667	21
jpn	29	96	280	47
jpn	30	102	299.667	51
jpn	26	83	225	39
jpn	22	55	161	27
jpn	14	33	65	19
jpn	12	29	47.6667	16
jpn	34	97	385	55
jpn	12	21	47.6667	14
jpn	12	22	47.6667	15
jpn	23	51	176	34
jpn	25	56	208	36
jpn	38	108	481	66
jpn	10	20	33	11
jpn	35	103	408	55
jpn	20	42	133	25
jpn	30	76	299.667	49
jpn	16	36	85	24
jpn	22	54	161	29
jpn	28	62	261	34
jpn	27	88	242.667	47
jpn	37	124	456	56
jpn	33	101	362.667	47
jpn	29	83	280	48
jpn	29	68	280	39
jpn	28	64	261	34
jpn	22	56	161	27
jpn	22	57	161	32
jpn	24	49	191.667	29
jpn	12	21	47.6667	14
jpn	23	44	176	32
jpn	22	41	161	30
jpn	22	66	161	34
jpn	15	34	74.6667	17
jpn	23	64	176	30
jpn	19	25	120	23
jpn	34	103	385	51
jpn	23	60	176	29
jpn	23	51	176	36
jpn	26	60	225	35
jpn	20	48	133	33
jpn	27	48	242.667	35
jpn	28	66	261	40
jpn	27	92	242.667	41
jpn	30	95	299.667	51
jpn	14	26	65	13
jpn	8	15	21	8
jpn	20	45	133	29
jpn	35	90	408	49
jpn	20	33	133	25
jpn	28	90	261	39
jpn	26	57	225	33
jpn	14	23	65	14
jpn	16	30	85	22
jpn	28	53	261	36
jpn	25	72	208	31
jpn	14	19	65	17
jpn	29	54	280	39
jpn	13	23	56	17
jpn	23	53	176	31
jpn	34	120	385	51
jpn	17	41	96	21
jpn	24	56	191.667	37
jpn	31	67	320	40
jpn	21	46	146.667	28
jpn	23	30	176	24
jpn	23	42	176	29
jpn	10	18	33	13
jpn	20	41	133	26
jpn	21	44	146.667	26
jpn	21	39	146.667	27
jpn	49	108	800	76
jpn	29	54	280	36
jpn	21	39	146.667	23
jpn	34	106	385	56
jpn	20	32	133	22
jpn	18	42	107.667	22
jpn	23	77	176	41
jpn	22	42	161	28
jpn	30	79	299.667	48
jpn	21	41	146.667	29
jpn	17	34	96	19
jpn	16	28	85	20
jpn	19	47	120	23
jpn	15	32	74.6667	19
jpn	37	123	456	67
jpn	18	35	107.667	23
jpn	28	59	261	40
jpn	25	67	208	35
jpn	24	54	191.667	35
jpn	17	49	96	25
jpn	29	91	280	42
jpn	17	52	96	22
jpn	42	130	587.667	71
jpn	30	85	299.667	50
jpn	44	113	645	72
jpn	19	30	120	24
jpn	27	64	242.667	39
jpn	20	53	133	29
jpn	26	52	225	36
jpn	34	83	385	52
jpn	41	141	560	71
jpn	39	109	506.667	59
jpn	24	64	191.667	41
jpn	52	202	901	98
jpn	28	65	261	41
jpn	19	39	120	27
jpn	20	49	133	30
jpn	38	107	481	59
jpn	38	88	481	56
jpn	43	106	616	76
jpn	29	92	280	45
jpn	23	56	176	32
jpn	18	39	107.667	24
jpn	12	31	47.6667	15
jpn	30	67	299.667	49
jpn	17	45	96	24
jpn	41	92	560	65
jpn	25	52	208	35
jpn	53	242	936	92
jpn	37	94	456	55
jpn	10	21	33	13
jpn	25	50	208	35
jpn	30	64	299.667	43
jpn	25	49	208	38
jpn	21	39	146.667	28
jpn	17	35	96	25
jpn	13	25	56	16
jpn	31	84	320	49
jpn	26	60	225	35
jpn	20	46	133	26
jpn	25	59	208	38
jpn	34	75	385	49
jpn	21	47	146.667	25
jpn	42	124	587.667	70
jpn	21	44	146.667	27
jpn	25	56	208	35
jpn	54	146	971.667	99
jpn	16	41	85	24
jpn	28	68	261	41
jpn	16	37	85	18
jpn	16	29	85	18
jpn	10	12	33	10
jpn	15	36	74.6667	19
jpn	13	18	56	13
jpn	28	64	261	46
jpn	28	63	261	42
jpn	34	79	385	47
jpn	42	124	587.667	69
jpn	19	50	120	24
jpn	44	121	645	75
jpn	24	84	191.667	37
jpn	22	45	161	30
jpn	15	29	74.6667	19
jpn	18	45	107.667	27
jpn	29	95	280	46
jpn	22	64	161	33
jpn	28	70	261	45
jpn	24	62	191.667	35
jpn	24	54	191.667	34
jpn	21	47	146.667	27
jpn	21	48	146.667	29
jpn	28	81	261	49
jpn	22	49	161	29
jpn	26	86	225	41
jpn	21	35	146.667	23
jpn	13	25	56	16
jpn	24	47	191.667	35
jpn	20	66	133	33
jpn	25	68	208	41
jpn	24	56	191.667	35
jpn	28	73	261	37
jpn	25	52	208	31
jpn	50	133	833	84
jpn	53	179	936	111
jpn	25	55	208	34
jpn	44	173	645	73
jpn	39	108	506.667	61
jpn	27	69	242.667	35
jpn	13	22	56	15
jpn	28	53	261	37
jpn	25	83	208	34
jpn	47	116	736	75
jpn	35	84	408	50
jpn	29	99	280	40
jpn	21	55	146.667	35
jpn	19	40	120	24
jpn	35	82	408	54
jpn	26	90	225	36
jpn	26	55	225	37
jpn	20	55	133	27
jpn	30	64	299.667	40
jpn	46	125	705	89
jpn	27	56	242.667	38
jpn	21	45	146.667	28
jpn	45	139	674.667	69
jpn	20	50	133	29
jpn	42	125	587.667	66
jpn	34	95	385	52
jpn	26	48	225	37
jpn	28	71	261	42
jpn	24	84	191.667	43
jpn	37	92	456	64
jpn	45	113	674.667	66
jpn	26	66	225	38
jpn	44	159	645	70
jpn	13	20	56	16
jpn	26	70	225	33
jpn	40	95	533	65
jpn	20	75	133	32
jpn	17	29	96	24
jpn	24	61	191.667	30
jpn	34	108	385	53
jpn	31	86	320	42
jpn	30	64	299.667	43
jpn	41	126	560	65
jpn	27	70	242.667	38
jpn	41	99	560	61
jpn	67	211	1496	121
jpn	31	96	320	44
jpn	12	15	47.6667	13
jpn	70	176	1633	122
jpn	44	128	645	68
jpn	36	93	431.667	51
jpn	33	71	362.667	52
jpn	33	73	362.667	46
jpn	25	58	208	35
jpn	27	74	242.667	43
jpn	45	124	674.667	74
jpn	32	71	341	56
jpn	26	92	225	37
jpn	38	103	481	60
jpn	25	71	208	32
jpn	32	112	341	55
jpn	8	14	21	9
jpn	28	100	261	41
jpn	32	84	341	47
jpn	32	82	341	51
jpn	37	98	456	58
jpn	39	111	506.667	75
jpn	20	37	133	23
jpn	25	44	208	27
jpn	22	41	161	29
jpn	12	22	47.6667	13
jpn	9	12	26.6667	9
jpn	21	47	146.667	30
jpn	48	134	767.667	84
jpn	27	79	242.667	41
jpn	29	76	280	46
jpn	27	65	242.667	40
jpn	39	124	506.667	66
jpn	40	171	533	68
jpn	30	72	299.667	45
jpn	29	76	280	44
jpn	22	65	161	33
jpn	40	101	533	61
jpn	30	64	299.667	41
jpn	58	209	1121	109
jpn	46	144	705	80
jpn	59	168	1160	99
jpn	22	37	161	29
jpn	31	64	320	44
jpn	36	101	431.667	54
jpn	27	94	242.667	37
jpn	17	30	96	21
jpn	24	77	191.667	35
jpn	42	118	587.667	67
jpn	40	108	533	75
jpn	19	39	120	24
jpn	15	36	74.6667	20
jpn	20	74	133	32
jpn	41	116	560	67
jpn	38	80	481	60
jpn	10	16	33	12
jpn	17	41	96	25
jpn	24	42	191.667	28
jpn	30	86	299.667	47
jpn	11	19	40	13
jpn	27	61	242.667	42
jpn	11	19	40	12
jpn	28	91	261	47
jpn	24	59	191.667	38
jpn	11	22	40	14
jpn	19	49	120	25
jpn	14	20	65	17
jpn	16	38	85	23
jpn	38	94	481	56
jpn	29	82	280	39
jpn	16	27	85	18
jpn	29	74	280	47
jpn	32	74	341	47
jpn	38	96	481	58
jpn	20	31	133	26
jpn	22	44	161	31
jpn	14	25	65	15
jpn	23	67	176	36
jpn	31	91	320	58
jpn	30	82	299.667	46
jpn	35	86	408	62
jpn	16	32	85	18
jpn	36	87	431.667	60
jpn	24	59	191.667	42
jpn	31	101	320	56
jpn	41	151	560	74
jpn	21	65	146.667	36
jpn	28	79	261	42
jpn	17	31	96	19
jpn	40	104	533	64
jpn	29	57	280	40
jpn	17	35	96	20
jpn	22	52	161	33
jpn	32	76	341	52
jpn	14	45	65	20
jpn	28	68	261	44
jpn	31	87	320	49
jpn	22	45	161	33
jpn	23	62	176	31
jpn	23	52	176	34
jpn	28	58	261	38
jpn	31	81	320	47
jpn	41	145	560	75
jpn	38	105	481	66
jpn	33	63	362.667	47
jpn	37	83	456	64
jpn	56	151	1045	94
jpn	21	62	146.667	32
jpn	36	100	431.667	63
jpn	13	32	56	18
jpn	18	48	107.667	32
jpn	18	39	107.667	26
jpn	17	44	96	24
jpn	19	30	120	23
jpn	45	117	674.667	71
jpn	33	89	362.667	51
jpn	24	77	191.667	47
jpn	20	48	133	28
jpn	10	19	33	10
jpn	18	47	107.667	23
jpn	21	57	146.667	29
jpn	18	52	107.667	25
jpn	22	77	161	38
jpn	19	56	120	24
jpn	35	107	408	56
jpn	25	55	208	36
jpn	28	123	261	42
jpn	24	63	191.667	31
jpn	38	141	481	60
jpn	32	94	341	48
jpn	24	49	191.667	35
jpn	19	57	120	30
jpn	17	46	96	25
jpn	30	69	299.667	50
jpn	8	16	21	10
jpn	13	26	56	18
jpn	31	88	320	53
jpn	18	34	107.667	22
jpn	25	61	208	28
jpn	20	41	133	27
jpn	31	94	320	47
jpn	35	105	408	54
jpn	29	65	280	37
jpn	31	94	320	44
jpn	35	108	408	58
jpn	39	100	506.667	73
jpn	34	80	385	53
jpn	30	78	299.667	46
jpn	19	53	120	26
jpn	33	94	362.667	54
jpn	19	40	120	27
jpn	22	56	161	33
jpn	14	27	65	16
jpn	35	109	408	58
jpn	17	31	96	20
jpn	30	86	299.667	54
jpn	35	93	408	61
jpn	20	53	133	28
jpn	10	17	33	13
jpn	15	34	74.6667	20
jpn	41	102	560	72
jpn	28	87	261	47
jpn	30	62	299.667	50
jpn	40	110	533	72
jpn	22	53	161	28
jpn	26	60	225	37
jpn	18	30	107.667	25
jpn	32	105	341	55
jpn	31	66	320	44
jpn	30	107	299.667	44
jpn	37	107	456	62
jpn	32	113	341	51
jpn	28	79	261	42
jpn	18	37	107.667	21
jpn	29	85	280	44
jpn	14	35	65	15
jpn	22	64	161	29
jpn	31	95	320	56
jpn	24	91	191.667	39
jpn	24	65	191.667	39
jpn	41	140	560	71
jpn	17	34	96	22
jpn	37	96	456	53
jpn	27	81	242.667	45
jpn	26	65	225	36
jpn	39	114	506.667	61
jpn	26	90	225	51
jpn	15	32	74.6667	20
jpn	20	35	133	26
jpn	48	210	767.667	77
jpn	37	110	456	55
jpn	18	39	107.667	22
jpn	36	71	431.667	54
jpn	32	103	341	44
jpn	21	63	146.667	34
jpn	22	70	161	33
jpn	12	26	47.6667	14
jpn	45	124	674.667	80
jpn	12	24	47.6667	17
jpn	16	33	85	22
jpn	24	63	191.667	39
jpn	27	80	242.667	41
jpn	16	34	85	21
jpn	29	70	280	45
jpn	27	64	242.667	44
jpn	30	96	299.667	47
jpn	28	74	261	41
jpn	37	104	456	53
jpn	20	56	133	28
jpn	27	80	242.667	43
jpn	39	84	506.667	65
jpn	28	89	261	48
jpn	30	69	299.667	44
jpn	15	39	74.6667	20
jpn	25	64	208	34
jpn	27	78	242.667	38
jpn	12	25	47.6667	15
jpn	26	53	225	38
jpn	21	56	146.667	28
jpn	35	77	408	47
jpn	46	130	705	91
jpn	21	49	146.667	27
jpn	18	42	107.667	22
jpn	27	74	242.667	40
jpn	25	54	208	35
jpn	29	77	280	40
jpn	16	31	85	18
jpn	15	28	74.6667	20
jpn	18	51	107.667	30
jpn	18	38	107.667	25
jpn	22	46	161	33
jpn	20	55	133	31
jpn	13	30	56	16
jpn	64	210	1365	110
jpn	16	37	85	21
jpn	16	31	85	21
jpn	34	87	385	51
jpn	9	15	26.6667	9
jpn	28	93	261	45
jpn	30	78	299.667	43
jpn	18	40	107.667	24
jpn	19	45	120	26
jpn	27	64	242.667	39
jpn	12	20	47.6667	15
jpn	20	46	133	29
jpn	33	92	362.667	46
jpn	10	23	33	10
jpn	8	20	21	9
jpn	19	58	120	23
jpn	26	81	225	47
jpn	11	29	40	13
jpn	7	9	16	6
jpn	19	44	120	26
jpn	24	49	191.667	31
jpn	13	19	56	14
jpn	25	88	208	36
jpn	37	105	456	53
jpn	26	56	225	36
jpn	16	37	85	22
jpn	10	14	33	9
jpn	16	28	85	21
jpn	26	71	225	40
jpn	33	98	362.667	62
jpn	18	42	107.667	24
jpn	37	121	456	67
jpn	13	21	56	15
jpn	20	29	133	26
jpn	19	39	120	29
jpn	50	247	833	97
jpn	28	74	261	36
jpn	34	96	385	65
jpn	22	43	161	30
jpn	28	50	261	43
jpn	26	41	225	35
jpn	15	34	74.6667	19
jpn	19	46	120	25
jpn	23	63	176	33
jpn	23	53	176	34
jpn	35	86	408	52
jpn	35	108	408	55
jpn	22	56	161	32
jpn	22	72	161	32
jpn	22	42	161	26
jpn	17	25	96	23
jpn	22	49	161	31
jpn	41	120	560	57
jpn	27	66	242.667	41
jpn	22	59	161	30
jpn	21	54	146.667	27
jpn	31	71	320	46
jpn	15	23	74.6667	19
jpn	17	38	96	22
jpn	21	63	146.667	29
jpn	26	45	225	36
jpn	31	83	320	53
jpn	7	8	16	7
jpn	44	152	645	82
jpn	30	83	299.667	51
jpn	13	28	56	20
jpn	27	51	242.667	37
jpn	23	56	176	32
jpn	7	7	16	7
jpn	25	66	208	39
jpn	22	43	161	31
jpn	12	22	47.6667	15
jpn	19	51	120	27
jpn	12	21	47.6667	13
jpn	46	165	705	80
jpn	28	57	261	43
jpn	25	71	208	39
jpn	41	118	560	60
jpn	22	53	161	31
jpn	19	34	120	24
jpn	20	55	133	32
jpn	30	59	299.667	36
jpn	30	61	299.667	45
jpn	25	74	208	35
jpn	22	52	161	33
jpn	19	45	120	28
jpn	24	39	191.667	28
jpn	40	105	533	68
jpn	16	28	85	23
jpn	28	76	261	49
jpn	12	28	47.6667	15
jpn	30	106	299.667	43
jpn	12	27	47.6667	15
jpn	14	35	65	16
jpn	20	53	133	25
jpn	16	38	85	19
jpn	28	80	261	37
jpn	14	27	65	18
jpn	26	68	225	36
jpn	13	23	56	14
jpn	23	70	176	34
jpn	27	86	242.667	38
jpn	26	42	225	34
jpn	34	73	385	52
jpn	14	27	65	15
jpn	35	129	408	57
jpn	29	85	280	40
jpn	20	53	133	26
jpn	34	93	385	54
jpn	24	79	191.667	35
jpn	20	56	133	28
jpn	27	64	242.667	37
jpn	36	80	431.667	60
jpn	13	33	56	20
jpn	21	44	146.667	27
jpn	29	87	280	49
jpn	30	81	299.667	48
jpn	32	136	341	59
jpn	20	40	133	26
jpn	17	36	96	23
jpn	21	42	146.667	30
jpn	13	22	56	12
jpn	19	32	120	24
jpn	14	19	65	17
jpn	21	55	146.667	31
jpn	11	20	40	12
jpn	13	27	56	18
jpn	24	57	191.667	36
jpn	19	32	120	25
jpn	34	127	385	54
jpn	24	50	191.667	33
jpn	16	27	85	17
jpn	24	50	191.667	34
jpn	25	63	208	40
jpn	28	65	261	41
jpn	10	19	33	12
jpn	14	38	65	17
jpn	20	36	133	25
jpn	37	94	456	57
jpn	24	80	191.667	40
jpn	14	25	65	18
jpn	12	23	47.6667	13
jpn	17	34	96	22
jpn	12	25	47.6667	15
jpn	24	67	191.667	32
jpn	28	63	261	42
jpn	22	47	161	31
jpn	25	45	208	33
jpn	30	103	299.667	53
jpn	14	29	65	19
jpn	11	25	40	12
jpn	22	69	161	40
jpn	16	25	85	19
jpn	13	32	56	17
jpn	29	67	280	48
jpn	35	115	408	55
jpn	25	60	208	39
jpn	25	55	208	33
jpn	18	42	107.667	26
jpn	25	84	208	40
jpn	7	10	16	7
jpn	21	66	146.667	32
jpn	29	75	280	49
jpn	14	26	65	15
jpn	18	39	107.667	25
jpn	35	87	408	52
jpn	42	124	587.667	76
jpn	36	90	431.667	54
jpn	22	58	161	32
jpn	21	62	146.667	25
jpn	21	52	146.667	29
jpn	34	74	385	55
jpn	14	29	65	19
jpn	51	201	866.667	98
jpn	24	57	191.667	37
jpn	19	46	120	26
jpn	22	61	161	29
jpn	31	65	320	39
jpn	27	54	242.667	38
jpn	37	133	456	65
jpn	35	77	408	54
jpn	30	66	299.667	43
jpn	19	44	120	23
jpn	23	66	176	31
jpn	39	100	506.667	60
jpn	26	74	225	36
jpn	21	67	146.667	31
jpn	32	82	341	45
jpn	13	34	56	18
jpn	28	65	261	41
jpn	27	51	242.667	34
jpn	23	60	176	32
jpn	40	103	533	70
jpn	29	76	280	53
jpn	26	61	225	38
jpn	27	49	242.667	35
jpn	19	25	120	22
jpn	29	64	280	43
jpn	28	80	261	37
jpn	33	107	362.667	55
jpn	28	67	261	42
jpn	31	115	320	63
jpn	33	87	362.667	50
jpn	26	70	225	37
jpn	50	127	833	87
jpn	28	79	261	40
jpn	45	141	674.667	80
jpn	24	40	191.667	31
jpn	23	56	176	35
jpn	43	123	616	73
jpn	28	88	261	38
jpn	46	130	705	72
jpn	20	55	133	27
jpn	24	42	191.667	33
jpn	27	55	242.667	44
jpn	26	68	225	42
jpn	29	83	280	51
jpn	33	111	362.667	50
jpn	45	96	674.667	77
jpn	24	41	191.667	29
jpn	32	57	341	45
jpn	31	75	320	53
jpn	23	58	176	33
jpn	38	113	481	55
jpn	21	51	146.667	27
jpn	19	50	120	27
jpn	30	62	299.667	40
jpn	23	73	176	32
jpn	47	167	736	79
jpn	29	69	280	39
jpn	25	83	208	38
jpn	36	137	431.667	55
jpn	31	99	320	38
jpn	22	56	161	26
jpn	21	58	146.667	29
jpn	70	268	1633	133
jpn	33	118	362.667	56
kor	25	81	208	38
kor	12	16	47.6667	15
kor	31	131	320	55
kor	19	54	120	28
kor	7	13	16	8
kor	12	25	47.6667	14
kor	6	8	11.6667	7
kor	33	152	362.667	56
kor	23	81	176	41
kor	7	12	16	7
kor	17	45	96	28
kor	14	35	65	17
kor	19	49	120	27
kor	24	50	191.667	36
kor	16	34	85	22
kor	11	20	40	13
kor	11	22	40	13
kor	27	77	242.667	41
kor	11	27	40	13
kor	19	61	120	30
kor	13	26	56	14
kor	10	18	33	10
kor	21	71	146.667	32
kor	15	41	74.6667	17
kor	16	32	85	21
kor	13	39	56	19
kor	24	70	191.667	34
kor	17	36	96	22
kor	12	24	47.6667	14
kor	35	141	408	65
kor	18	48	107.667	25
kor	14	31	65	19
kor	13	29	56	16
kor	20	68	133	31
kor	23	78	176	35
kor	15	38	74.6667	21
kor	18	40	107.667	24
kor	7	11	16	6
kor	9	18	26.6667	10
kor	12	22	47.6667	14
kor	13	39	56	18
kor	8	16	21	9
kor	16	52	85	22
kor	28	82	261	43
kor	23	64	176	37
kor	23	54	176	37
kor	19	48	120	25
kor	27	66	242.667	37
kor	16	47	85	21
kor	35	115	408	62
kor	16	46	85	22
kor	19	44	120	31
kor	10	24	33	13
kor	22	65	161	32
kor	15	27	74.6667	18
kor	27	54	242.667	41
kor	28	72	261	46
kor	10	20	33	10
kor	15	37	74.6667	19
kor	12	40	47.6667	19
kor	12	36	47.6667	18
kor	10	20	33	12
kor	10	24	33	12
kor	12	26	47.6667	14
kor	10	20	33	14
kor	8	12	21	9
kor	16	59	85	26
kor	17	26	96	23
kor	10	16	33	11
kor	16	37	85	22
kor	13	36	56	17
kor	15	33	74.6667	20
kor	16	27	85	19
kor	21	48	146.667	28
kor	10	21	33	10
kor	18	52	107.667	23
kor	11	26	40	14
kor	15	38	74.6667	18
kor	18	42	107.667	24
kor	14	30	65	18
kor	9	22	26.6667	11
kor	16	44	85	22
kor	26	92	225	46
kor	13	32	56	16
kor	29	80	280	39
kor	15	40	74.6667	21
kor	16	53	85	22
kor	21	92	146.667	33
kor	18	36	107.667	22
kor	17	57	96	25
kor	12	29	47.6667	14
kor	21	71	146.667	33
kor	22	88	161	36
kor	19	65	120	26
kor	23	76	176	35
kor	8	15	21	9
kor	16	38	85	24
kor	19	44	120	27
kor	13	39	56	18
kor	9	24	26.6667	11
kor	26	61	225	41
kor	19	64	120	29
kor	25	90	208	39
kor	11	19	40	14
kor	25	68	208	38
kor	17	41	96	22
kor	27	48	242.667	34
kor	21	52	146.667	29
kor	23	56	176	37
kor	24	64	191.667	37
kor	8	13	21	8
kor	11	25	40	14
kor	17	61	96	25
kor	9	16	26.6667	9
kor	21	57	146.667	29
kor	21	44	146.667	27
kor	25	78	208	45
kor	19	42	120	23
kor	6	11	11.6667	6
kor	19	51	120	31
kor	10	15	33	10
kor	34	107	385	60
kor	10	18	33	11
kor	15	36	74.6667	22
kor	4	5	5	3
kor	11	35	40	16
kor	16	55	85	25
kor	24	75	191.667	35
kor	10	26	33	13
kor	13	24	56	17
kor	11	19	40	13
kor	14	28	65	17
kor	21	83	146.667	29
kor	7	17	16	8
kor	13	16	56	15
kor	6	13	11.6667	6
kor	17	41	96	25
kor	19	48	120	27
kor	17	44	96	23
kor	14	24	65	18
kor	14	31	65	19
kor	23	46	176	32
kor	18	40	107.667	23
kor	27	81	242.667	38
kor	14	36	65	18
kor	22	78	161	33
kor	16	29	85	21
kor	9	25	26.6667	9
kor	4	5	5	3
kor	15	28	74.6667	21
kor	16	49	85	22
kor	18	62	107.667	26
kor	16	45	85	21
kor	12	15	47.6667	13
kor	17	55	96	28
kor	21	62	146.667	28
kor	17	55	96	22
kor	20	69	133	26
kor	9	20	26.6667	11
kor	11	24	40	13
kor	11	21	40	16
kor	18	45	107.667	27
kor	12	20	47.6667	15
kor	10	12	33	10
kor	18	36	107.667	27
kor	20	43	133	29
kor	16	44	85	22
kor	13	32	56	21
kor	7	8	16	6
kor	12	25	47.6667	14
kor	3	3	2.66667	2
kor	16	29	85	19
kor	13	41	56	19
kor	6	11	11.6667	7
kor	25	61	208	38
kor	7	12	16	7
kor	11	18	40	13
kor	6	10	11.6667	6
kor	14	31	65	17
kor	9	19	26.6667	10
kor	12	25	47.6667	15
kor	15	34	74.6667	19
kor	15	39	74.6667	22
kor	12	17	47.6667	13
kor	14	41	65	19
kor	20	52	133	25
kor	5	7	8	4
kor	7	13	16	8
kor	12	29	47.6667	16
kor	13	38	56	15
kor	22	58	161	29
kor	18	47	107.667	26
kor	30	83	299.667	44
kor	9	20	26.6667	10
kor	13	35	56	18
kor	24	61	191.667	33
kor	19	40	120	27
kor	18	50	107.667	25
kor	7	11	16	7
kor	23	66	176	33
kor	22	77	161	34
kor	10	27	33	12
kor	19	45	120	29
kor	16	39	85	23
kor	9	17	26.6667	11
kor	8	16	21	9
kor	20	70	133	35
kor	15	27	74.6667	19
kor	3	3	2.66667	2
kor	10	23	33	12
kor	11	17	40	14
kor	23	84	176	36
kor	9	21	26.6667	12
kor	12	27	47.6667	15
kor	11	26	40	14
kor	13	36	56	15
kor	11	24	40	14
kor	18	54	107.667	26
kor	22	49	161	31
kor	16	31	85	20
kor	25	65	208	34
kor	21	61	146.667	35
kor	4	5	5	3
kor	4	5	5	3
kor	13	51	56	18
kor	19	38	120	25
kor	15	26	74.6667	20
kor	15	30	74.6667	21
kor	6	8	11.6667	5
kor	4	5	5	3
kor	22	64	161	34
kor	18	45	107.667	26
kor	6	12	11.6667	7
kor	6	11	11.6667	7
kor	15	30	74.6667	15
kor	19	39	120	23
kor	17	54	96	24
kor	23	47	176	33
kor	10	15	33	10
kor	6	9	11.6667	7
kor	8	9	21	8
kor	21	54	146.667	34
kor	32	119	341	56
kor	22	48	161	31
kor	9	18	26.6667	10
kor	12	20	47.6667	14
kor	16	44	85	22
kor	8	16	21	9
kor	18	67	107.667	26
kor	8	10	21	8
kor	21	38	146.667	28
kor	9	18	26.6667	11
kor	16	38	85	23
kor	14	31	65	20
kor	9	15	26.6667	11
kor	11	18	40	11
kor	13	32	56	15
kor	19	42	120	27
kor	20	67	133	30
kor	21	72	146.667	34
kor	13	36	56	18
kor	16	24	85	20
kor	14	26	65	19
kor	16	44	85	25
kor	12	22	47.6667	14
kor	20	49	133	29
kor	7	16	16	8
kor	19	31	120	25
kor	10	19	33	12
kor	17	37	96	22
kor	9	17	26.6667	9
kor	19	72	120	28
kor	15	41	74.6667	21
kor	17	35	96	22
kor	7	9	16	7
kor	30	85	299.667	49
kor	15	37	74.6667	21
kor	18	55	107.667	25
kor	21	44	146.667	33
kor	7	14	16	8
kor	21	59	146.667	26
kor	19	58	120	30
kor	12	18	47.6667	15
kor	13	17	56	16
kor	12	15	47.6667	13
kor	11	31	40	13
kor	7	13	16	8
kor	13	24	56	15
kor	9	14	26.6667	10
kor	19	56	120	25
kor	19	51	120	27
kor	8	18	21	8
kor	8	19	21	9
kor	18	33	107.667	21
kor	11	22	40	13
kor	5	5	8	5
kor	14	38	65	17
kor	3	2	2.66667	2
kor	16	38	85	21
kor	10	22	33	13
kor	12	36	47.6667	17
kor	10	13	33	13
kor	15	29	74.6667	22
kor	19	41	120	30
kor	15	42	74.6667	19
kor	23	61	176	36
kor	5	7	8	6
kor	12	18	47.6667	15
kor	14	39	65	18
kor	18	77	107.667	26
kor	9	17	26.6667	9
kor	14	29	65	16
kor	8	16	21	9
kor	9	21	26.6667	12
kor	14	25	65	18
kor	10	18	33	12
kor	8	15	21	9
kor	20	50	133	27
kor	16	32	85	22
kor	19	38	120	29
kor	8	22	21	10
kor	29	97	280	47
kor	11	20	40	12
kor	16	45	85	22
kor	12	21	47.6667	16
kor	16	37	85	20
kor	12	23	47.6667	13
kor	11	19	40	15
kor	23	49	176	36
kor	22	58	161	34
kor	12	28	47.6667	16
kor	23	69	176	40
kor	16	41	85	21
kor	10	19	33	11
kor	17	29	96	19
kor	15	33	74.6667	21
kor	10	17	33	10
kor	16	43	85	21
kor	14	28	65	20
kor	10	23	33	11
kor	12	27	47.6667	14
kor	16	40	85	23
kor	21	45	146.667	30
kor	18	56	107.667	27
kor	15	29	74.6667	18
kor	18	42	107.667	25
kor	16	35	85	18
kor	16	46	85	23
kor	21	45	146.667	32
kor	12	30	47.6667	14
kor	15	30	74.6667	18
kor	24	78	191.667	35
kor	7	15	16	7
kor	6	12	11.6667	6
kor	10	21	33	11
kor	16	32	85	21
kor	12	25	47.6667	15
kor	13	26	56	15
kor	17	37	96	22
kor	9	13	26.6667	8
kor	10	14	33	12
kor	13	20	56	14
kor	17	44	96	26
kor	8	9	21	9
kor	17	34	96	24
kor	6	13	11.6667	7
kor	9	12	26.6667	11
kor	19	63	120	24
kor	9	20	26.6667	10
kor	17	35	96	22
kor	20	70	133	30
kor	17	39	96	21
kor	17	50	96	19
kor	16	31	85	19
kor	6	7	11.6667	6
kor	9	13	26.6667	11
kor	13	35	56	16
kor	13	18	56	15
kor	27	96	242.667	49
kor	11	16	40	10
kor	12	25	47.6667	15
kor	23	89	176	41
kor	9	15	26.6667	11
kor	11	24	40	13
kor	14	27	65	19
kor	13	24	56	16
kor	13	29	56	17
kor	14	30	65	17
kor	9	16	26.6667	9
kor	7	14	16	7
kor	13	38	56	16
kor	12	26	47.6667	15
kor	20	67	133	31
kor	9	24	26.6667	10
kor	18	41	107.667	26
